sample_1	sample_2	chromosome	start	end	is_co	breakpoint_overlaps	overlaps_anywhere	starts_or_ends_chromosome
male-gparent115_g5-b1-i1	male-gparent115_g5-b2-i1	22	26673773	43903093	False	False	True	False
male-gparent115_g5-b1-i1	male-gparent115_g5-b3-i1	22	43903094	43903094	True	True	True	False
male-gparent115_g5-b1-i1	male-gparent115_g5-b3-i1	22	51229805	51229805	True	False	True	True
male-gparent115_g5-b1-i1	male-gparent115_g5-b3-i1	22	43903094	51229805	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	1	3153659	3153659	True	True	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	1	17970976	17970976	True	True	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	1	3153659	17970976	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	1	68745483	68745483	True	True	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	1	154038059	154038059	True	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	1	68745483	154038059	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	1	90418060	90418060	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	1	154038059	154038059	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	1	90418060	154038059	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	1	90418060	90418060	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	1	182923199	182923199	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	1	90418060	182923199	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	1	182923200	182923200	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	1	204870009	204870009	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	1	182923200	204870009	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	1	246828249	246828249	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	1	248304367	248304367	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	1	246828249	248304367	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	1	248304368	248304368	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	1	249170711	249170711	True	False	False	True
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	1	248304368	249170711	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	2	118913	118913	True	False	True	True
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	2	75147916	75147916	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	2	118913	75147916	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	2	23871074	23871074	True	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	2	75147916	75147916	True	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	2	23871074	75147916	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	2	23871074	23871074	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	2	137808230	137808230	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	2	23871074	137808230	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	2	145195107	145195107	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	2	165437997	165437997	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	2	145195107	165437997	False	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	2	165437998	165437998	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	2	174145115	174145115	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	2	165437998	174145115	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	2	174145116	174145116	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	2	230474692	230474692	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	2	174145116	230474692	False	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	2	230474693	230474693	True	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	2	238811335	238811335	True	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	2	230474693	238811335	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	2	238811336	238811336	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	2	239950337	239950337	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	2	238811336	239950337	False	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	2	240627194	240627194	True	True	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	2	243043959	243043959	True	False	True	True
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	2	240627194	243043959	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	3	108226	108226	True	False	True	True
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	3	9242428	9242428	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	3	108226	9242428	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	3	9242429	9242429	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	3	73415240	73415240	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	3	9242429	73415240	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	3	145444058	145444058	True	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	3	163576104	163576104	True	True	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	3	145444058	163576104	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	3	190041525	190041525	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	3	197800244	197800244	True	False	True	True
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	3	190041525	197800244	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	4	167596	167596	True	False	False	True
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	4	6905659	6905659	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	4	167596	6905659	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	4	6905660	6905660	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	4	13537653	13537653	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	4	6905660	13537653	False	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	4	12908818	12908818	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	4	13537653	13537653	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	4	12908818	13537653	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	4	12908818	12908818	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	4	15935021	15935021	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	4	12908818	15935021	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	4	15935022	15935022	True	True	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	4	19069846	19069846	True	True	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	4	15935022	19069846	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	4	84614803	84614803	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	4	105897384	105897384	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	4	84614803	105897384	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	4	131622099	131622099	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	4	184189845	184189845	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	4	131622099	184189845	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	5	157856	157856	True	False	True	True
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	5	9457096	9457096	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	5	157856	9457096	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	5	27299202	27299202	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	5	84093250	84093250	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	5	27299202	84093250	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	5	84093251	84093251	True	True	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	5	94256237	94256237	True	True	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	5	84093251	94256237	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	5	124376871	124376871	True	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	5	149795965	149795965	True	True	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	5	124376871	149795965	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	6	183917	183917	True	False	True	True
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	6	12941302	12941302	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	6	183917	12941302	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	6	94112960	94112960	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	6	161366151	161366151	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	6	94112960	161366151	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	6	161366152	161366152	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	6	162125861	162125861	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	6	161366152	162125861	False	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	6	162125862	162125862	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	6	164325051	164325051	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	6	162125862	164325051	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	6	166884835	166884835	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	6	170981684	170981684	True	False	False	True
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	6	166884835	170981684	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	7	25662132	25662132	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	7	103196511	103196511	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	7	25662132	103196511	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	7	103196512	103196512	True	True	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	7	116785031	116785031	True	True	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	7	103196512	116785031	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	7	116785032	116785032	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	7	158058252	158058252	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	7	116785032	158058252	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	7	140320210	140320210	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	7	158058252	158058252	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	7	140320210	158058252	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	7	140320210	140320210	True	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	7	159119486	159119486	True	False	True	True
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	7	140320210	159119486	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	8	113565	113565	True	False	False	True
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	8	8436316	8436316	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	8	113565	8436316	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	8	20128438	20128438	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	8	63427815	63427815	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	8	20128438	63427815	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	8	95109207	95109207	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	8	98786418	98786418	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	8	95109207	98786418	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	8	143902747	143902747	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	8	146280471	146280471	True	False	False	True
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	8	143902747	146280471	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	9	212908	212908	True	False	False	True
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	9	14339915	14339915	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	9	212908	14339915	False	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	9	212908	212908	True	False	False	True
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	9	14339915	14339915	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	9	212908	14339915	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	9	212908	212908	True	False	False	True
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	9	18925364	18925364	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	9	212908	18925364	False	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	9	18925365	18925365	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	9	38373044	38373044	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	9	18925365	38373044	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	9	29236352	29236352	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	9	38373044	38373044	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	9	29236352	38373044	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	9	29236352	29236352	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	9	79571007	79571007	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	9	29236352	79571007	False	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	9	79571008	79571008	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	9	137594933	137594933	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	9	79571008	137594933	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	9	110167554	110167554	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	9	137589955	137589955	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	9	110167554	137589955	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	9	110167554	110167554	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	9	137589955	137589955	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	9	110167554	137589955	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	9	137594934	137594934	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	9	138057927	138057927	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	9	137594934	138057927	False	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	9	138057928	138057928	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	9	138455301	138455301	True	False	False	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	9	138057928	138455301	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	10	158946	158946	True	False	True	True
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	10	16680730	16680730	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	10	158946	16680730	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	10	61728601	61728601	True	True	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	10	131765634	131765634	True	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	10	61728601	131765634	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	10	131599254	131599254	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	10	131765634	131765634	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	10	131599254	131765634	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	10	131599254	131599254	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	10	132965192	132965192	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	10	131599254	132965192	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	11	241489	241489	True	False	False	True
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	11	40804465	40804465	True	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	11	241489	40804465	False	False	False	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	11	40804466	40804466	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	11	71821293	71821293	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	11	40804466	71821293	False	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	11	87937113	87937113	True	False	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	11	116305512	116305512	True	True	True	False
male-gparent116_g5-b2-i1	male-gparent116_g5-b3-i1	11	87937113	116305512	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	11	123297891	123297891	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	11	133585270	133585270	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	11	123297891	133585270	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	11	133585271	133585271	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	11	134944770	134944770	True	False	True	True
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	11	133585271	134944770	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	12	5956557	5956557	True	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	12	56072185	56072185	True	True	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b2-i1	12	5956557	56072185	False	False	True	False
male-gparent116_g5-b1-i1	male-gparent116_g5-b3-i1	12	13525137	13525137	True	False	True	False
